# The updater's own output, recovered from the container that ran it (T4, round 2).
#
# `docker logs -t tortoise-mangosd` on container e716a18c5d8a -- created 2026-09-09T08:48:14Z by the
# reimport's own `compose up -d`, restarted 08:55:21Z for the channel press, exited 08:56:51Z and
# never recreated -- filtered to the `[DB Auto-Updater]` lines and the ready banner, nothing else
# changed. The file hashes are the updater's own (SHA1 of each file's bytes) and are not secrets.
# The install's generated database password does not occur anywhere in this container's log:
# `docker logs tortoise-mangosd | grep -c -F "$(cat .db_password)"` = 0, and no `…;3306;…` line
# exists in it either. So nothing here is redacted.
#
# TWO starts are in this file, and the timestamps separate them:
#   08:48-08:49  the reimport, against tw_world freshly imported from their base: 173 possible,
#                173 attempted, in name order, zero `failed to apply`.
#   08:55-08:56  the channel press restart: the same 173 possible, 0 attempted.
#
# `check-updater-order.sh` beside this file re-derives both claims from this transcript and from
# the file list inside the image, rather than asking anyone to count 173 lines by eye.
#
2026-09-09T08:48:28.440250411Z [DB Auto-Updater] Attempting to execute update 20260816173710_world, hash 69F973D34695C36DF18E27B8DFCBBB98638696B6.
2026-09-09T08:48:28.470501021Z [DB Auto-Updater] Attempting to execute update 20260817151028_world, hash 2B975E6376F0816ACD026DBBC860FD7E3CB9A2C8.
2026-09-09T08:48:28.490660138Z [DB Auto-Updater] Attempting to execute update 20260817211652_world, hash 3812702FBFADEDBA148FEB87D0336964AEF1DE1A.
2026-09-09T08:48:28.499215407Z [DB Auto-Updater] Attempting to execute update 20260818211313_world, hash 29392DB3CB1C6D64976D447C96C7B05429CD521D.
2026-09-09T08:48:28.525720852Z [DB Auto-Updater] Attempting to execute update 20260820133120_world, hash BF22C3C6A567926B1FA2A2FB822EA8D247B36116.
2026-09-09T08:48:28.526919982Z [DB Auto-Updater] Attempting to execute update 20260821154713_world, hash 0BDC6CF1983B72062EF307310205DB56C47AD271.
2026-09-09T08:48:28.533836947Z [DB Auto-Updater] Attempting to execute update 20260821203635_world, hash 7CF371DF3E4475E5DF895BDBC8BEACD3599A0AEC.
2026-09-09T08:48:28.537461036Z [DB Auto-Updater] Attempting to execute update 20260825052735_world, hash 8309BDE8964B2A1A2CA0531A0CBCD2D8E1525144.
2026-09-09T08:48:28.566477432Z [DB Auto-Updater] Attempting to execute update 20260826183610_world, hash BB03E26158EFCDC0124E4D5F84F19A03FFFD5F1F.
2026-09-09T08:48:28.567951896Z [DB Auto-Updater] Attempting to execute update 20260829145107_world, hash 31E098EE53AB302AB12A827AA414CE6C2800E9B5.
2026-09-09T08:48:28.570223226Z [DB Auto-Updater] Attempting to execute update 20260829172251_world, hash ED7B7C386FC698C4E3E7B498B0B9C2B2EE90CE5E.
2026-09-09T08:48:28.572820700Z [DB Auto-Updater] Attempting to execute update 20260829175114_world, hash 1A138C42D516550DEF9CBCA25F5A5B8D32C869AC.
2026-09-09T08:48:28.574099168Z [DB Auto-Updater] Attempting to execute update 20260830134658_world, hash 2524ACE8F59DCDDA621B3C01327254B13AD70620.
2026-09-09T08:48:28.576393884Z [DB Auto-Updater] Attempting to execute update 20260901101113_world, hash C150D31E61777775A2A3AEB6F366FDDDCFE60099.
2026-09-09T08:48:28.583909717Z [DB Auto-Updater] Attempting to execute update 20260901174017_world, hash 15A1113BC25CF1BE0B54D2004F20F99E3D0B622B.
2026-09-09T08:48:28.585585194Z [DB Auto-Updater] Attempting to execute update 20260901202213_world, hash 628EA464B7945F5C8D0928ACC842075E1D46616C.
2026-09-09T08:48:28.587230130Z [DB Auto-Updater] Attempting to execute update 20260902074750_world, hash AC4F8000412AA99A043CA1CAAF8A25DE4C3EC0E3.
2026-09-09T08:48:28.588445813Z [DB Auto-Updater] Attempting to execute update 20260903063722_world, hash 7A3A97E96C19E5B1188DA8DBE1018C9B4BE61791.
2026-09-09T08:48:28.592211055Z [DB Auto-Updater] Attempting to execute update 20260903115534_world, hash ADC4AFA0FAFE06A0E12890A0494B7E48A50374BF.
2026-09-09T08:48:28.593627420Z [DB Auto-Updater] Attempting to execute update 20260903141940_world, hash C12FDF14DEA84F17446FFDCA4F903AD6A0BFD728.
2026-09-09T08:48:28.594621426Z [DB Auto-Updater] Attempting to execute update 20260903183000_world, hash 4A3DD5F39FE91FC0EA18A3AFDB7E53786F81D7E5.
2026-09-09T08:48:28.596352853Z [DB Auto-Updater] Attempting to execute update 20260903190000_world, hash 064F9108BBF983EDBAF9510B1EE06A231BEBADA9.
2026-09-09T08:48:28.995285123Z [DB Auto-Updater] Attempting to execute update 20260903191647_world, hash 71DB5AE4ECD93C02690818D668A75E4CCF28D73F.
2026-09-09T08:48:28.996618152Z [DB Auto-Updater] Attempting to execute update 20260903214500_world, hash 08BCF185795A132643F61D0801D16B8705B89834.
2026-09-09T08:48:29.690017071Z [DB Auto-Updater] Attempting to execute update 20260903233000_world, hash 250E3998B2F64E79DBE4E0710DC2A520C7C1823E.
2026-09-09T08:48:29.696708807Z [DB Auto-Updater] Attempting to execute update 20260904020000_world_transport_manifest, hash CE792FC48675C382DB3DDD8B5DAA102C760E5550.
2026-09-09T08:48:29.701378460Z [DB Auto-Updater] Attempting to execute update 20260905075842_world, hash 243FEA6C1057E0387E3A41155E46119FC045896F.
2026-09-09T08:48:29.706011118Z [DB Auto-Updater] Attempting to execute update 20260905103856_world, hash 6539ECFE5B85025E80279D532A9D56D867E2AB5F.
2026-09-09T08:48:29.716720705Z [DB Auto-Updater] Attempting to execute update 20260905175321_world, hash 576BD48716A445CA616A4A4528EB2B41DDF6AED5.
2026-09-09T08:48:29.718202173Z [DB Auto-Updater] Attempting to execute update 20260905183441_world, hash 74048CDCDD2189B76540421082C00C186C8128AE.
2026-09-09T08:48:29.727642504Z [DB Auto-Updater] Attempting to execute update 20260906134216_world, hash 48A2B617B4C57A0694DC2A7C9B4659D1B60DD59E.
2026-09-09T08:48:29.729260094Z [DB Auto-Updater] Attempting to execute update 20260906174121_world, hash AD3E181D1207A5F0560E27BD11E3C0BAD78E57BB.
2026-09-09T08:48:29.730679647Z [DB Auto-Updater] Attempting to execute update 20260906190000_world, hash 0DD18BC79016684C8E053A3E3D9707392FAC2050.
2026-09-09T08:48:29.733338263Z [DB Auto-Updater] Module update path /src/modules does not exist, skipped.
2026-09-09T08:48:29.733348569Z [DB Auto-Updater] Module update path /src/modules does not exist, skipped.
2026-09-09T08:48:29.733351469Z [DB Auto-Updater] Module update path /src/modules does not exist, skipped.
2026-09-09T08:49:26.564315411Z World server is up and running! Loading time: 1 minutes 9 seconds
2026-09-09T08:55:21.527991038Z [DB Auto-Updater] Found 0 possible migrations for auth.
2026-09-09T08:55:21.529495524Z [DB Auto-Updater] No DB migrations found, table migrations is empty.
2026-09-09T08:55:21.529551523Z [DB Auto-Updater] Found 2 possible migrations for character.
2026-09-09T08:55:21.531297293Z [DB Auto-Updater] Found 173 possible migrations for world.
2026-09-09T08:55:21.896489985Z [DB Auto-Updater] Module update path /src/modules does not exist, skipped.
2026-09-09T08:55:21.896497500Z [DB Auto-Updater] Module update path /src/modules does not exist, skipped.
2026-09-09T08:55:21.896500453Z [DB Auto-Updater] Module update path /src/modules does not exist, skipped.
2026-09-09T08:56:18.727566244Z World server is up and running! Loading time: 0 minutes 57 seconds
